,DATE,GOLD_24k_PRICE,GOLD_22k_PRICE
1477,15/May/2014,2988.00,2794.00
1478,16/May/2014,2950.50,2759.00
1479,17/May/2014,2935.50,2745.00
1480,19/May/2014,2930.50,2740.00
1481,20/May/2014,2915.50,2726.00
1482,21/May/2014,2911.00,2722.00
1483,22/May/2014,2831.00,2647.00
1484,23/May/2014,2826.00,2642.00
1485,24/May/2014,2828.50,2645.00
1486,26/May/2014,2830.00,2646.00
1487,27/May/2014,2832.00,2648.00
1488,28/May/2014,2790.00,2609.00
1489,29/May/2014,2768.00,2588.00
1490,30/May/2014,2760.00,2581.00
1491,31/May/2014,2758.00,2579.00
1492,01/May/2014,3010.00,2814.00
1493,02/May/2014,2995.00,2800.00
1494,03/May/2014,3014.50,2819.00
1495,05/May/2014,3019.50,2823.00
1496,06/May/2014,3017.50,2821.00
1497,07/May/2014,3019.50,2823.00
1498,08/May/2014,2995.00,2800.00
1499,09/May/2014,2998.00,2803.00
1500,10/May/2014,2996.00,2801.00
1501,12/May/2014,2985.00,2791.00
1502,13/May/2014,2990.00,2796.00
1503,14/May/2014,2985.00,2791.00
1504,15/May/2014,2988.00,2794.00
1505,16/May/2014,2950.50,2759.00
1506,17/May/2014,2935.50,2745.00
1507,19/May/2014,2930.50,2740.00
1508,20/May/2014,2915.50,2726.00
1509,21/May/2014,2911.00,2722.00
1510,22/May/2014,2831.00,2647.00
1511,23/May/2014,2826.00,2642.00
1512,24/May/2014,2828.50,2645.00
1513,26/May/2014,2830.00,2646.00
1514,27/May/2014,2832.00,2648.00
1515,28/May/2014,2790.00,2609.00
1516,29/May/2014,2768.00,2588.00
1517,30/May/2014,2760.00,2581.00
1518,31/May/2014,2758.00,2579.00
1519,01/July/2014,2875.00,2688.00
1520,02/July/2014,2851.00,2666.00
1521,03/July/2014,2837.00,2653.00
1522,04/July/2014,2840.00,2655.00
1523,05/July/2014,2843.00,2658.00
1524,07/July/2014,2826.00,2642.00
1525,08/July/2014,2830.00,2646.00
1526,09/July/2014,2845.00,2660.00
1527,10/July/2014,2904.00,2715.00
1528,11/July/2014,2900.00,2712.00
1529,12/July/2014,2902.00,2713.00
1530,14/July/2014,2877.00,2690.00
1531,15/July/2014,2856.00,2670.00
1532,16/July/2014,2824.00,2640.00
1533,17/July/2014,2836.00,2652.00
1534,18/July/2014,2855.00,2669.00
1535,19/July/2014,2855.00,2669.00
1536,21/July/2014,2856.00,2670.00
1537,22/July/2014,2840.00,2655.00
1538,23/July/2014,2843.00,2658.00
1539,24/July/2014,2825.00,2641.00
1540,25/July/2014,2814.00,2631.00
1541,26/July/2014,2835.00,2651.00
1542,28/July/2014,2833.00,2649.00
1543,29/July/2014,2838.00,2654.00
1544,30/July/2014,2827.00,2643.00
1545,31/July/2014,2834.00,2650.00
1546,01/August/2014,2841.00,2656.00
1547,02/August/2014,2853.00,2668.00
1548,04/August/2014,2855.00,2669.00
1549,05/August/2014,2840.00,2655.00
1550,06/August/2014,2861.00,2675.00
1551,07/August/2014,2887.00,2699.00
1552,08/August/2014,2917.00,2727.00
1553,09/August/2014,2892.00,2704.00
1554,11/August/2014,2893.00,2705.00
1555,12/August/2014,2899.00,2711.00
1556,13/August/2014,2901.00,2712.00
1557,14/August/2014,2895.00,2707.00
1558,16/August/2014,2880.00,2693.00
1559,18/August/2014,2871.00,2684.00
1560,19/August/2014,2862.00,2676.00
1561,20/August/2014,2851.00,2666.00
1562,21/August/2014,2827.00,2643.00
1563,22/August/2014,2811.00,2628.00
1564,23/August/2014,2809.00,2626.00
1565,25/August/2014,2803.00,2621.00
1566,26/August/2014,2823.00,2640.00
1567,27/August/2014,2815.00,2632.00
1568,28/August/2014,2827.00,2643.00
1569,29/August/2014,2835.00,2651.00
1570,30/August/2014,2829.00,2645.00
1571,01/September/2014,2821.00,2638.00
1572,02/September/2014,2804.00,2622.00
1573,03/September/2014,2777.00,2596.00
1574,04/September/2014,2785.00,2604.00
1575,05/September/2014,2771.00,2591.00
1576,06/September/2014,2771.00,2591.00
1577,08/September/2014,2770.00,2590.00
1578,09/September/2014,2761.00,2582.00
1579,10/September/2014,2769.00,2589.00
1580,11/September/2014,2749.00,2570.00
1581,12/September/2014,2730.00,2553.00
1582,13/September/2014,2729.00,2552.00
1583,15/September/2014,2737.00,2559.00
1584,16/September/2014,2743.00,2565.00
1585,17/September/2014,2728.00,2551.00
1586,18/September/2014,2700.00,2525.00
1587,19/September/2014,2693.00,2518.00
1588,20/September/2014,2686.00,2511.00
1589,22/September/2014,2679.00,2505.00
1590,23/September/2014,2703.00,2527.00
1591,24/September/2014,2702.00,2526.00
1592,25/September/2014,2692.00,2517.00
1593,26/September/2014,2719.00,2542.00
1594,27/September/2014,2717.00,2540.00
1595,29/September/2014,2728.00,2551.00
1596,30/September/2014,2719.00,2542.00
1597,01/October/2014,2722.00,2545.00
1598,02/October/2014,2738.00,2560.00
1599,03/October/2014,2727.00,2550.00
1600,04/October/2014,2692.00,2517.00
1601,06/October/2014,2696.00,2521.00
1602,07/October/2014,2713.00,2537.00
1603,08/October/2014,2732.00,2554.00
1604,09/October/2014,2727.00,2550.00
1605,10/October/2014,2729.00,2552.00
1606,11/October/2014,2733.00,2555.00
1607,13/October/2014,2741.00,2563.00
1608,14/October/2014,2748.00,2569.00
1609,15/October/2014,2744.00,2566.00
1610,16/October/2014,2778.00,2597.00
1611,17/October/2014,2769.00,2589.00
1612,18/October/2014,2757.00,2578.00
1613,20/October/2014,2763.00,2583.00
1614,21/October/2014,2784.00,2603.00
1615,22/October/2014,2771.00,2591.00
1616,23/October/2014,2767.00,2587.00
1617,24/October/2014,2746.00,2568.00
1618,25/October/2014,2747.00,2568.00
1619,27/October/2014,2742.00,2564.00
1620,28/October/2014,2740.00,2562.00
1621,29/October/2014,2739.00,2561.00
1622,30/October/2014,2697.00,2522.00
1623,31/October/2014,2634.00,2463.00
1624,01/November/2014,2642.00,2470.00
1625,03/November/2014,2630.00,2459.00
1626,04/November/2014,2628.00,2457.00
1627,05/November/2014,2590.00,2422.00
1628,06/November/2014,2591.00,2423.00
1629,07/November/2014,2592.00,2424.00
1630,08/November/2014,2640.00,2468.00
1631,09/November/2014,2640.00,2468.00
1632,10/November/2014,2636.00,2465.00
1633,11/November/2014,2602.00,2433.00
1634,12/November/2014,2622.00,2452.00
1635,13/November/2014,2617.00,2447.00
1636,14/November/2014,2608.00,2438.00
1637,15/November/2014,2683.00,2509.00
1638,17/November/2014,2665.00,2492.00
1639,18/November/2014,2690.00,2515.00
1640,19/November/2014,2698.00,2523.00
1641,20/November/2014,2676.00,2502.00
1642,21/November/2014,2670.00,2496.00
1643,22/November/2014,2678.00,2504.00
1644,24/November/2014,2686.00,2511.00
1645,25/November/2014,2682.00,2508.00
1646,26/November/2014,2672.00,2498.00
1647,27/November/2014,2669.00,2496.00
1648,28/November/2014,2652.00,2457.00
1649,29/November/2014,2635.00,2419.00
1650,01/December/2014,2656.00,2436.00
1651,02/December/2014,2678.00,2456.00
1652,03/December/2014,2694.00,2470.00
1653,04/December/2014,2681.00,2458.00
1654,05/December/2014,2678.00,2456.00
1655,06/December/2014,2664.00,2443.00
1656,08/December/2014,2664.00,2443.00
1657,09/December/2014,2686.00,2463.00
1658,10/December/2014,2739.00,2512.00
1659,11/December/2014,2724.00,2498.00
1660,12/December/2014,2735.00,2508.00
1661,13/December/2014,2735.00,2508.00
1662,15/December/2014,2729.00,2552.00
1663,16/December/2014,2726.00,2549.00
1664,17/December/2014,2731.00,2553.00
1665,18/December/2014,2720.00,2543.00
1666,19/December/2014,2715.00,2539.00
1667,20/December/2014,2725.00,2548.00
1668,21/December/2014,2725.00,2548.00
1669,22/December/2014,2720.00,2543.00
1670,23/December/2014,2693.00,2518.00
1671,24/December/2014,2689.00,2514.00
1672,25/December/2014,2689.00,2514.00
1673,26/December/2014,2711.00,2535.00
1674,27/December/2014,2732.00,2554.00
1675,29/December/2014,2732.00,2554.00
1676,30/December/2014,2718.00,2541.00
1677,31/December/2014,2718.00,2541.00
1678,01/January/2015,2699.00,2524.00
1679,02/January/2015,2698.00,2523.00
1680,03/January/2015,2714.00,2538.00
1681,05/January/2015,2721.00,2544.00
1682,06/January/2015,2764.00,2584.00
1683,07/January/2015,2769.00,2589.00
1684,08/January/2015,2724.00,2547.00
1685,09/January/2015,2714.00,2538.00
1686,10/January/2015,2732.00,2554.00
1687,12/January/2015,2740.00,2562.00
1688,13/January/2015,2762.00,2582.00
1689,14/January/2015,2742.00,2564.00
1690,15/January/2015,2742.00,2564.00
1691,16/January/2015,2795.00,2613.00
1692,17/January/2015,2806.00,2624.00
1693,19/January/2015,2815.00,2632.00
1694,20/January/2015,2848.00,2663.00
1695,21/January/2015,2864.00,2678.00
1696,22/January/2015,2848.00,2663.00
1697,23/January/2015,2851.00,2666.00
1698,24/January/2015,2845.00,2660.00
1699,26/January/2015,2845.00,2660.00
1700,27/January/2015,2824.00,2640.00
1701,28/January/2015,2845.00,2660.00
1702,29/January/2015,2822.00,2639.00
1703,30/January/2015,2816.00,2633.00
1704,31/January/2015,2850.00,2665.00
1705,02/February/2015,2836.00,2652.00
1706,03/February/2015,2840.00,2655.00
1707,04/February/2015,2801.00,2619.00
1708,05/February/2015,2814.00,2631.00
1709,06/February/2015,2816.00,2633.00
1710,07/February/2015,2764.00,2584.00
1711,09/February/2015,2773.00,2593.00
1712,10/February/2015,2772.00,2592.00
1713,11/February/2015,2771.00,2591.00
1714,12/February/2015,2757.00,2578.00
1715,13/February/2015,2758.00,2579.00
1716,14/February/2015,2760.00,2581.00
1717,16/February/2015,2762.00,2582.00
1718,17/February/2015,2754.00,2575.00
1719,18/February/2015,2714.00,2538.00
1720,19/February/2015,2720.00,2543.00
1721,20/February/2015,2702.00,2526.00
1722,21/February/2015,2711.00,2535.00
1723,23/February/2015,2684.00,2510.00
1724,24/February/2015,2692.00,2517.00
1725,25/February/2015,2707.00,2531.00
1726,26/February/2015,2712.00,2536.00
1727,27/February/2015,2691.00,2516.00
1728,28/February/2015,2708.00,2532.00
1729,02/March/2015,2715.00,2539.00
1730,03/March/2015,2694.00,2519.00
1731,04/March/2015,2691.00,2516.00
1732,05/March/2015,2695.00,2520.00
1733,06/March/2015,2695.00,2520.00
1734,07/March/2015,2655.00,2492.00
1735,09/March/2015,2651.00,2479.00
1736,10/March/2015,2627.00,2456.00
1737,11/March/2015,2636.00,2465.00
1738,12/March/2015,2620.00,2450.00
1739,13/March/2015,2625.00,2464.00
1740,14/March/2015,2631.00,2470.00
1741,16/March/2015,2624.00,2463.00
1742,17/March/2015,2610.00,2450.00
1743,18/March/2015,2594.00,2435.00
1744,19/March/2015,2627.00,2466.00
1745,20/March/2015,2633.00,2472.00
1746,21/March/2015,2653.00,2491.00
1747,23/March/2015,2646.00,2484.00
1748,24/March/2015,2658.00,2485.00
1749,25/March/2015,2665.00,2492.00
1750,26/March/2015,2719.00,2542.00
1751,27/March/2015,2691.00,2516.00
1752,28/March/2015,2689.00,2514.00
1753,30/March/2015,2668.00,2495.00
1754,31/March/2015,2654.00,2481.00
1755,01/April/2015,2654.00,2481.00
1756,02/April/2015,2694.00,2519.00
1757,03/April/2015,2685.00,2510.00
1758,04/April/2015,2688.00,2513.00
1759,06/April/2015,2728.00,2551.00
1760,07/April/2015,2712.00,2536.00
1761,08/April/2015,2708.00,2532.00
1762,09/April/2015,2681.00,2507.00
1763,10/April/2015,2692.00,2517.00
1764,11/April/2015,2706.00,2530.00
1765,13/April/2015,2694.00,2519.00
1766,14/April/2015,2695.00,2520.00
1767,15/April/2015,2682.00,2508.00
1768,16/April/2015,2700.00,2525.00
1769,17/April/2015,2699.00,2524.00
1770,18/April/2015,2704.00,2528.00
1771,19/April/2015,2704.00,2528.00
1772,20/April/2015,2720.00,2543.00
1773,21/April/2015,2702.00,2526.00
1774,22/April/2015,2719.00,2542.00
1775,23/April/2015,2699.00,2524.00
1776,24/April/2015,2721.00,2544.00
1777,25/April/2015,2698.00,2523.00
1778,26/April/2015,2698.00,2523.00
1779,27/April/2015,2704.00,2528.00
1780,28/April/2015,2731.00,2553.00
1781,29/April/2015,2737.00,2559.00
1782,30/April/2015,2747.00,2568.00
1783,01/May/2015,2700.00,2525.00
1784,02/May/2015,2697.00,2522.00
1785,03/May/2015,2697.00,2522.00
1786,04/May/2015,2709.00,2533.00
1787,05/May/2015,2714.00,2538.00
1788,06/May/2015,2724.00,2547.00
1789,07/May/2015,2724.00,2547.00
1790,08/May/2015,2721.00,2544.00
1791,09/May/2015,2735.00,2557.00
1792,10/May/2015,2735.00,2557.00
1793,11/May/2015,2728.00,2551.00
1794,12/May/2015,2735.00,2557.00
1795,13/May/2015,2751.00,2572.00
1796,14/May/2015,2784.00,2603.00
1797,15/May/2015,2777.00,2596.00
1798,16/May/2015,2781.00,2600.00
1799,17/May/2015,2781.00,2600.00
1800,18/May/2015,2801.00,2619.00
1801,19/May/2015,2782.00,2601.00
1802,20/May/2015,2764.00,2584.00
1803,21/May/2015,2762.00,2582.00
1804,22/May/2015,2764.00,2584.00
1805,23/May/2015,2751.00,2572.00
1806,24/May/2015,2751.00,2572.00
1807,25/May/2015,2752.00,2573.00
1808,26/May/2015,2748.00,2569.00
1809,27/May/2015,2737.00,2559.00
1810,28/May/2015,2728.00,2551.00
1811,29/May/2015,2729.00,2552.00
1812,30/May/2015,2729.00,2552.00
1813,31/May/2015,2729.00,2552.00
1814,01/May/2015,2700.00,2525.00
1815,02/May/2015,2697.00,2522.00
1816,03/May/2015,2697.00,2522.00
1817,04/May/2015,2709.00,2533.00
1818,05/May/2015,2714.00,2538.00
1819,06/May/2015,2724.00,2547.00
1820,07/May/2015,2724.00,2547.00
1821,08/May/2015,2721.00,2544.00
1822,09/May/2015,2735.00,2557.00
1823,10/May/2015,2735.00,2557.00
1824,11/May/2015,2728.00,2551.00
1825,12/May/2015,2735.00,2557.00
1826,13/May/2015,2751.00,2572.00
1827,14/May/2015,2784.00,2603.00
1828,15/May/2015,2777.00,2596.00
1829,16/May/2015,2781.00,2600.00
1830,17/May/2015,2781.00,2600.00
1831,18/May/2015,2801.00,2619.00
1832,19/May/2015,2782.00,2601.00
1833,20/May/2015,2764.00,2584.00
1834,21/May/2015,2762.00,2582.00
1835,22/May/2015,2764.00,2584.00
1836,23/May/2015,2751.00,2572.00
1837,24/May/2015,2751.00,2572.00
1838,25/May/2015,2752.00,2573.00
1839,26/May/2015,2748.00,2569.00
1840,27/May/2015,2737.00,2559.00
1841,28/May/2015,2728.00,2551.00
1842,29/May/2015,2729.00,2552.00
1843,30/May/2015,2729.00,2552.00
1844,31/May/2015,2729.00,2552.00
1845,01/July/2015,2673.00,2499.00
1846,02/July/2015,2651.00,2479.00
1847,03/July/2015,2655.00,2482.00
1848,04/July/2015,2661.00,2488.00
1849,06/July/2015,2649.00,2477.00
1850,07/July/2015,2649.00,2477.00
1851,08/July/2015,2629.00,2458.00
1852,09/July/2015,2648.00,2476.00
1853,10/July/2015,2638.00,2467.00
1854,11/July/2015,2636.00,2465.00
1855,12/July/2015,2636.00,2465.00
1856,13/July/2015,2631.00,2460.00
1857,14/July/2015,2628.00,2457.00
1858,15/July/2015,2629.00,2458.00
1859,16/July/2015,2620.00,2450.00
1860,17/July/2015,2611.00,2441.00
1861,18/July/2015,2603.00,2434.00
1862,19/July/2015,2603.00,2434.00
1863,20/July/2015,2569.00,2402.00
1864,21/July/2015,2551.00,2385.00
1865,22/July/2015,2522.00,2358.00
1866,23/July/2015,2545.00,2380.00
1867,24/July/2015,2507.00,2344.00
1868,25/July/2015,2542.00,2377.00
1869,26/July/2015,2542.00,2377.00
1870,27/July/2015,2543.00,2378.00
1871,28/July/2015,2524.00,2360.00
1872,29/July/2015,2524.00,2360.00
1873,30/July/2015,2524.00,2360.00
1874,31/July/2015,2506.00,2356.00
1875,01/August/2015,2529.00,2377.00
1876,02/August/2015,2529.00,2377.00
1877,03/August/2015,2518.00,2367.00
1878,04/August/2015,2506.00,2356.00
1879,05/August/2015,2499.00,2349.00
1880,06/August/2015,2494.00,2344.00
1881,07/August/2015,2511.00,2360.00
1882,08/August/2015,2515.00,2364.00
1883,09/August/2015,2515.00,2364.00
1884,10/August/2015,2515.00,2364.00
1885,11/August/2015,2568.00,2414.00
1886,12/August/2015,2603.00,2447.00
1887,13/August/2015,2607.00,2451.00
1888,14/August/2015,2604.00,2448.00
1889,15/August/2015,2604.00,2448.00
1890,16/August/2015,2604.00,2448.00
1891,17/August/2015,2618.00,2461.00
1892,18/August/2015,2629.00,2471.00
1893,19/August/2015,2626.00,2468.00
1894,20/August/2015,2668.00,2508.00
1895,21/August/2015,2707.00,2545.00
1896,22/August/2015,2744.00,2566.00
1897,23/August/2015,2744.00,2566.00
1898,24/August/2015,2756.00,2577.00
1899,25/August/2015,2719.00,2542.00
1900,26/August/2015,2694.00,2519.00
1901,27/August/2015,2655.00,2482.00
1902,28/August/2015,2668.00,2495.00
1903,29/August/2015,2685.00,2510.00
1904,31/August/2015,2688.00,2513.00
1905,01/September/2015,2711.00,2535.00
1906,02/September/2015,2703.00,2527.00
1907,03/September/2015,2679.00,2505.00
1908,04/September/2015,2676.00,2503.00
1909,05/September/2015,2678.00,2504.00
1910,07/September/2015,2682.00,2508.00
1911,08/September/2015,2671.00,2497.00
1912,09/September/2015,2663.00,2490.00
1913,10/September/2015,2636.00,2465.00
1914,11/September/2015,2639.00,2467.00
1915,12/September/2015,2627.00,2456.00
1916,13/September/2015,2627.00,2456.00
1917,14/September/2015,2633.00,2462.00
1918,15/September/2015,2629.00,2458.00
1919,16/September/2015,2632.00,2461.00
1920,17/September/2015,2658.00,2485.00
1921,18/September/2015,2670.00,2496.00
1922,19/September/2015,2672.00,2498.00
1923,20/September/2015,2672.00,2498.00
1924,21/September/2015,2672.00,2498.00
1925,22/September/2015,2665.00,2492.00
1926,23/September/2015,2652.00,2480.00
1927,24/September/2015,2675.00,2501.00
1928,25/September/2015,2708.00,2532.00
1929,26/September/2015,2702.00,2526.00
1930,27/September/2015,2702.00,2526.00
1931,28/September/2015,2685.00,2510.00
1932,29/September/2015,2652.00,2480.00
1933,30/September/2015,2640.00,2468.00
1934,01/October/2015,2622.00,2452.00
1935,02/October/2015,2624.00,2453.00
1936,03/October/2015,2666.00,2493.00
1937,04/October/2015,2666.00,2493.00
1938,05/October/2015,2657.00,2484.00
1939,06/October/2015,2662.00,2489.00
1940,07/October/2015,2676.00,2502.00
1941,08/October/2015,2663.00,2490.00
1942,09/October/2015,2673.00,2499.00
1943,10/October/2015,2675.00,2501.00
1944,11/October/2015,2675.00,2501.00
1945,12/October/2015,2702.00,2526.00
1946,13/October/2015,2686.00,2511.00
1947,14/October/2015,2725.00,2548.00
1948,15/October/2015,2734.00,2556.00
1949,16/October/2015,2724.00,2547.00
1950,17/October/2015,2731.00,2553.00
1951,18/October/2015,2731.00,2553.00
1952,19/October/2015,2713.00,2537.00
1953,20/October/2015,2721.00,2544.00
1954,21/October/2015,2732.00,2554.00
1955,22/October/2015,2711.00,2535.00
1956,23/October/2015,2721.00,2544.00
1957,24/October/2015,2702.00,2526.00
1958,25/October/2015,2702.00,2526.00
1959,26/October/2015,2704.00,2528.00
1960,27/October/2015,2707.00,2531.00
1961,28/October/2015,2724.00,2547.00
1962,29/October/2015,2708.00,2532.00
1963,30/October/2015,2685.00,2510.00
1964,31/October/2015,2676.00,2502.00
1965,01/November/2015,2676.00,2502.00
1966,02/November/2015,2682.00,2508.00
1967,03/November/2015,2661.00,2488.00
1968,04/November/2015,2636.00,2465.00
1969,05/November/2015,2624.00,2453.00
1970,06/November/2015,2626.00,2455.00
1971,07/November/2015,2608.00,2438.00
1972,08/November/2015,2608.00,2438.00
1973,09/November/2015,2626.00,2455.00
1974,10/November/2015,2626.00,2455.00
1975,11/November/2015,2609.00,2439.00
1976,12/November/2015,2595.00,2426.00
1977,13/November/2015,2584.00,2416.00
1978,14/November/2015,2584.00,2416.00
1979,15/November/2015,2584.00,2416.00
1980,16/November/2015,2593.00,2424.00
1981,17/November/2015,2570.00,2403.00
1982,18/November/2015,2557.00,2391.00
1983,19/November/2015,2563.00,2396.00
1984,20/November/2015,2581.00,2413.00
1985,21/November/2015,2571.00,2404.00
1986,22/November/2015,2571.00,2404.00
1987,23/November/2015,2564.00,2397.00
1988,24/November/2015,2572.00,2405.00
1989,25/November/2015,2573.00,2406.00
1990,26/November/2015,2573.00,2406.00
1991,27/November/2015,2569.00,2402.00
1992,28/November/2015,2554.00,2388.00
1993,29/November/2015,2554.00,2388.00
1994,30/November/2015,2544.00,2379.00
1995,01/December/2015,2565.00,2398.00
1996,02/December/2015,2561.00,2395.00
1997,03/December/2015,2521.00,2357.00
1998,04/December/2015,2545.00,2380.00
1999,05/December/2015,2598.00,2429.00
2000,06/December/2015,2598.00,2429.00
2001,07/December/2015,2593.00,2424.00
2002,08/December/2015,2572.00,2405.00
2003,09/December/2015,2581.00,2413.00
2004,10/December/2015,2573.00,2406.00
2005,11/December/2015,2562.00,2395.00
2006,12/December/2015,2593.00,2424.00
2007,13/December/2015,2593.00,2424.00
2008,14/December/2015,2570.00,2403.00
2009,15/December/2015,2559.00,2393.00
2010,16/December/2015,2558.00,2392.00
2011,17/December/2015,2555.00,2389.00
2012,18/December/2015,2526.00,2362.00
2013,19/December/2015,2548.00,2382.00
2014,20/December/2015,2548.00,2382.00
2015,21/December/2015,2559.00,2393.00
2016,22/December/2015,2573.00,2406.00
2017,23/December/2015,2553.00,2387.00
2018,24/December/2015,2553.00,2387.00
2019,25/December/2015,2565.00,2398.00
2020,26/December/2015,2565.00,2398.00
2021,27/December/2015,2565.00,2398.00
2022,28/December/2015,2556.00,2390.00
2023,29/December/2015,2560.00,2394.00
2024,30/December/2015,2554.00,2388.00
2025,31/December/2015,2534.00,2369.00
2026,01/January/2016,2538.00,2373.00
2027,02/January/2016,2538.00,2373.00
2028,03/January/2016,2538.00,2373.00
2029,04/January/2016,2569.00,2402.00
2030,05/January/2016,2586.00,2418.00
2031,06/January/2016,2601.00,2432.00
2032,07/January/2016,2629.00,2458.00
2033,08/January/2016,2626.00,2455.00
2034,09/January/2016,2635.00,2464.00
2035,10/January/2016,2635.00,2464.00
2036,11/January/2016,2632.00,2461.00
2037,12/January/2016,2630.00,2459.00
2038,13/January/2016,2593.00,2424.00
2039,14/January/2016,2631.00,2460.00
2040,15/January/2016,2630.00,2459.00
2041,16/January/2016,2654.00,2481.00
2042,17/January/2016,2654.00,2481.00
2043,18/January/2016,2642.00,2470.00
2044,19/January/2016,2643.00,2471.00
2045,20/January/2016,2655.00,2482.00
2046,21/January/2016,2676.00,2502.00
2047,22/January/2016,2658.00,2485.00
2048,23/January/2016,2660.00,2487.00
2049,24/January/2016,2660.00,2487.00
2050,25/January/2016,2678.00,2504.00
2051,26/January/2016,2708.00,2532.00
2052,27/January/2016,2716.00,2539.00
2053,28/January/2016,2719.00,2542.00
2054,29/January/2016,2698.00,2523.00
2055,30/January/2016,2710.00,2534.00
2056,31/January/2016,2710.00,2534.00
2057,01/February/2016,2720.00,2543.00
2058,02/February/2016,2735.00,2557.00
2059,03/February/2016,2740.00,2562.00
2060,04/February/2016,2769.00,2589.00
2061,05/February/2016,2783.50,2603.00
2062,06/February/2016,2813.00,2630.00
2063,07/February/2016,2813.00,2630.00
2064,08/February/2016,2814.50,2632.00
2065,09/February/2016,2853.00,2668.00
2066,10/February/2016,2837.50,2653.00
2067,11/February/2016,2837.50,2653.00
2068,12/February/2016,2960.50,2768.00
2069,13/February/2016,2936.00,2745.00
2070,14/February/2016,2936.00,2745.00
2071,15/February/2016,2888.50,2701.00
2072,16/February/2016,2896.50,2708.00
2073,17/February/2016,2885.00,2697.00
2074,18/February/2016,2918.00,2728.00
2075,19/February/2016,2963.00,2770.00
2076,20/February/2016,2973.00,2780.00
2077,21/February/2016,2973.00,2780.00
2078,22/February/2016,2928.00,2738.00
2079,23/February/2016,2946.00,2730.00
2080,24/February/2016,2960.00,2743.00
2081,25/February/2016,2984.00,2765.00
2082,26/February/2016,2974.00,2756.00
2083,27/February/2016,2960.00,2743.00
2084,28/February/2016,2960.00,2743.00
2085,29/February/2016,2984.00,2765.00
2086,01/March/2016,2976.00,2758.00
2087,02/March/2016,2976.00,2758.00
2088,03/March/2016,2976.00,2758.00
2089,04/March/2016,2976.00,2758.00
2090,05/March/2016,2976.00,2758.00
2091,06/March/2016,2976.00,2758.00
2092,07/March/2016,2970.00,2777.00
2093,08/March/2016,2991.00,2797.00
2094,09/March/2016,2991.00,2797.00
2095,10/March/2016,2991.00,2797.00
2096,11/March/2016,2679.00,2505.00
2097,12/March/2016,2989.00,2795.00
2098,13/March/2016,2989.00,2795.00
2099,14/March/2016,2950.00,2702.00
2100,15/March/2016,2937.00,2746.00
2101,16/March/2016,2926.00,2736.00
2102,17/March/2016,2926.00,2736.00
2103,18/March/2016,2949.00,2757.00
2104,19/March/2016,2940.00,2749.00
2105,20/March/2016,2940.00,2749.00
2106,21/March/2016,2914.00,2725.00
2107,22/March/2016,2943.00,2752.00
2108,23/March/2016,2910.00,2721.00
2109,24/March/2016,2892.00,2704.00
2110,25/March/2016,2896.00,2708.00
2111,26/March/2016,2896.00,2708.00
2112,27/March/2016,2896.00,2708.00
2113,28/March/2016,2874.00,2687.00
2114,29/March/2016,2875.00,2688.00
2115,30/March/2016,2910.00,2721.00
2116,31/March/2016,2891.00,2703.00
2117,01/April/2016,2890.00,2702.00
2118,02/April/2016,2877.00,2690.00
2119,03/April/2016,2877.00,2690.00
2120,04/April/2016,2869.00,2683.00
2121,05/April/2016,2915.00,2726.00
2122,06/April/2016,2910.00,2721.00
2123,07/April/2016,2931.00,2740.00
2124,08/April/2016,2923.00,2733.00
2125,09/April/2016,2944.00,2753.00
2126,10/April/2016,2944.00,2753.00
2127,11/April/2016,2950.00,2758.00
2128,12/April/2016,2975.00,2782.00
2129,13/April/2016,2949.00,2757.00
2130,14/April/2016,2963.00,2770.00
2131,15/April/2016,2937.00,2746.00
2132,16/April/2016,2957.00,2765.00
2133,17/April/2016,2957.00,2765.00
2134,18/April/2016,2960.00,2768.00
2135,19/April/2016,2968.00,2775.00
2136,20/April/2016,2972.00,2779.00
2137,21/April/2016,2998.00,2803.00
2138,22/April/2016,2980.00,2786.00
2139,23/April/2016,2958.00,2766.00
2140,24/April/2016,2958.00,2766.00
2141,25/April/2016,2962.00,2769.00
2142,26/April/2016,2959.00,2767.00
2143,27/April/2016,2977.00,2783.00
2144,28/April/2016,3000.00,2805.00
2145,29/April/2016,3036.00,2839.00
2146,30/April/2016,3069.00,2870.00
2147,01/May/2016,3069.00,2870.00
2148,02/May/2016,3076.00,2876.00
2149,03/May/2016,3075.00,2875.00
2150,04/May/2016,3048.00,2850.00
2151,05/May/2016,3039.00,2841.00
2152,06/May/2016,3050.00,2853.00
2153,07/May/2016,3073.00,2873.00
2154,08/May/2016,3073.00,2873.00
2155,09/May/2016,3041.00,2843.00
2156,10/May/2016,3023.00,2827.00
2157,11/May/2016,3042.00,2844.00
2158,12/May/2016,3025.00,2828.00
2159,13/May/2016,3044.00,2846.00
2160,14/May/2016,3051.00,2853.00
2161,15/May/2016,3051.00,2853.00
2162,16/May/2016,3051.00,2853.00
2163,17/May/2016,3037.00,2840.00
2164,18/May/2016,3041.00,2843.00
2165,19/May/2016,3024.00,2827.00
2166,20/May/2016,3030.00,2833.00
2167,21/May/2016,3015.00,2819.00
2168,23/May/2016,3012.00,2816.00
2169,24/May/2016,3006.00,2811.00
2170,25/May/2016,2946.00,2755.00
2171,26/May/2016,2952.00,2760.00
2172,27/May/2016,2925.00,2735.00
2173,28/May/2016,2916.00,2726.00
2174,29/May/2016,2916.00,2726.00
